image_id,category,num_dominant_colors,color_entropy,hue_mean,saturation_mean,saturation_std,value_mean,value_std,lightness_contrast,hue_contrast,warm_color_ratio,color_harmony,edge_density,edge_orientation_entropy,glcm_contrast,glcm_energy,glcm_homogeneity,glcm_correlation,gray_mean,gray_std,gradient_energy,gray_entropy,symmetry,rule_of_thirds,center_offset_x,center_offset_y,whitespace_ratio,fg_bg_ratio,diagonal_energy_ratio,text_coverage,text_block_count,font_size_cv,has_text,saliency_mean,saliency_std,num_salient_regions,saliency_entropy,num_saliency_peaks,saliency_coverage
X_opencv_S101_R029,internal_opencv,2,0.583995362115687,8.143123626708984,15.882186889648438,48.85781306293507,229.43719100952148,9.144245462292686,20.330489103079945,0.2962962962962963,0.9055862426757812,0.8888888888888888,0.00978851318359375,2.0202341710888274,1.8380379390684785,0.8912179738867465,0.9840297759223573,0.9771316992519974,224.19807052612305,24.808612246716685,5.662972014799908,0.645637571811676,0.9111167918990317,0.9354980376189772,-0.21536197741685925,-0.1941687387294584,0.6550674438476562,0.2559318542480469,1.0328058150251032,0.00978851318359375,8,0.9491913772049264,1,0.09355365484952927,0.15024520456790924,7,11.592232704162598,131,0.129058837890625
X_opencv_S101_R030,internal_opencv,2,0.4392313757979311,10.023735046386719,15.895580291748047,49.06939706009915,223.63328552246094,25.761692022517796,32.881036623227466,0.6666666666666666,0.8966522216796875,0.7222222222222222,0.00994110107421875,2.0256347798856917,4.055751302796405,0.8935116942617178,0.9835308216598073,0.9778288408515705,219.6916275024414,37.6080173316942,8.67761978057732,0.46542680263519287,0.8877704175509354,0.8925580827976967,-0.13861011982123939,-0.10002453646445875,0.6389312744140625,0.35160064697265625,1.0781983131844572,0.00994110107421875,8,0.8835239428732036,1,0.15322178602218628,0.19365188479423523,7,11.78270149230957,86,0.14953231811523438
X_opencv_S101_R031,internal_opencv,2,0.3653922517590087,8.314590454101562,12.021060943603516,40.85460257603046,221.76954650878906,34.374500498173575,38.599985052781825,0.6666666666666666,0.9141082763671875,0.7222222222222222,0.009334564208984375,2.0256203501455055,6.037937834315796,0.9094801017185974,0.9845453028250377,0.972856668194787,219.64004135131836,41.545163269105586,10.340753678953929,0.5265401601791382,0.9109854197129142,0.8645800515631872,-0.0707584266916893,-0.05447330055845767,0.6629257202148438,0.3405799865722656,1.0383604776352917,0.009334564208984375,8,0.880268490447269,1,0.11499916017055511,0.14646707475185394,9,11.81875228881836,82,0.14099884033203125
X_opencv_S101_R032,internal_opencv,2,0.5678059377847793,11.547000885009766,19.669017791748047,57.074742330025515,209.82445907592773,61.74279079387765,65.83745784356225,0.6666666666666666,0.88055419921875,0.6666666666666667,0.01026153564453125,2.0287524497986626,11.171008502314306,0.8765413533978121,0.9830851928571438,0.9792089972107437,208.63231658935547,64.99545590485272,14.759826150632996,0.6669629216194153,0.8387027065165362,0.8861656411299128,-0.1274694321206924,-0.08577294827051485,0.6421852111816406,0.3596458435058594,1.1430850074330536,0.01026153564453125,8,0.7352600445140591,1,0.18382933735847473,0.218713641166687,7,11.825160026550293,142,0.16415023803710938
X_opencv_S101_R033,internal_opencv,1,0.5136398485992204,9.173229217529297,13.404617309570312,43.51906190190746,230.16583633422852,6.442432949631202,23.259259409935794,0.6666666666666666,0.9073638916015625,0.8888888888888888,0.009979248046875,2.0158943510558083,2.0356333396442667,0.9020923592496353,0.9844809765720166,0.9773831086840967,224.26166152954102,26.53376438915597,5.939567730512516,0.5886781215667725,0.8986569217664736,0.9016180670609975,-0.21249605237568525,-0.08267342556725477,0.6549263000488281,0.2642173767089844,1.3027458581792615,0.009979248046875,8,0.9640294391916541,1,0.09900224208831787,0.16706059873104095,9,11.562211036682129,84,0.1029052734375
X_opencv_S101_R034,internal_opencv,1,0.4847174061830945,8.56396484375,11.35574722290039,39.287760026830874,228.7938575744629,11.022282187038055,25.65503516917319,0.3703703703703704,0.9226493835449219,0.8888888888888888,0.009124755859375,2.01277904662877,2.8140356603416157,0.912825253471911,0.985348872316762,0.9721160224698352,224.10408782958984,27.96831367089121,6.8266879255357225,0.5431039333343506,0.9050731517709342,0.8477148903814282,-0.05145359343592071,-0.007649669131793213,0.6735191345214844,0.3383636474609375,1.2275425394477744,0.009124755859375,8,0.9151471040135295,1,0.1175362691283226,0.1555899977684021,7,11.786605834960938,105,0.136566162109375
X_opencv_S101_R035,internal_opencv,2,0.33105709805554284,7.975749969482422,11.318645477294922,39.441684614528306,222.3358917236328,33.29749915449138,37.48025463887383,0.6296296296296297,0.91790771484375,0.7222222222222222,0.00896453857421875,2.0219276707305722,5.863844435535873,0.9149666949427336,0.9847803573285641,0.9720404528364424,220.28242874145508,40.37617027184705,10.086501127222679,0.352909654378891,0.8808884716145116,0.8421104157715895,-0.004772147644478308,-0.030875875628367022,0.670806884765625,0.35208892822265625,0.9056215304587035,0.00896453857421875,8,0.952428488191367,1,0.1682242453098297,0.20506992936134338,6,11.828614234924316,118,0.15495681762695312
X_opencv_S101_R036,internal_opencv,2,0.44673871239722823,10.046649932861328,15.295562744140625,47.713083658447054,213.2665023803711,56.77663672411355,60.341959712687355,0.6296296296296297,0.897003173828125,0.7222222222222222,0.0098876953125,2.0306802084653484,10.585518614185338,0.8925839009405232,0.9830607303777292,0.9767282141100535,212.2649917602539,59.76637912113528,14.1914280106385,0.5890300273895264,0.8303127160088472,0.8896242500355188,-0.11373795975947831,-0.11143173048477495,0.6415939331054688,0.3644371032714844,1.085893979391583,0.0098876953125,8,0.7754193835715605,1,0.18103021383285522,0.22016775608062744,3,11.791585922241211,107,0.16111373901367188
X_opencv_S101_R037,internal_opencv,1,0.4445972073213516,8.487438201904297,12.01822280883789,40.51342654251322,230.53484725952148,5.008833014391919,18.817887113808787,0.6296296296296297,0.91400146484375,0.7222222222222222,0.0093841552734375,2.015955749496909,1.8025741059700304,0.9093431889429727,0.9854370232488308,0.9729249159079569,225.44566345214844,22.629944490154152,5.530471358136014,0.5581964254379272,0.8905186834183584,0.844067830013606,-0.03134182999416768,-0.011899257659440554,0.65374755859375,0.3385887145996094,1.1499497369443819,0.0093841552734375,8,0.8121261377468381,1,0.12987548112869263,0.16893091797828674,6,11.797066688537598,78,0.1389007568359375
X_opencv_S101_R038,internal_opencv,1,0.6146143810833647,10.87252426147461,20.181427001953125,57.743246677153905,225.255126953125,20.270423584279857,29.35674715641883,0.6666666666666666,0.880096435546875,0.7777777777777778,0.010345458984375,2.0334468383535853,3.215594449627763,0.8755019664071375,0.9831565842313169,0.9804612465162007,219.3106460571289,35.97075094556322,7.813914587589527,0.690625786781311,0.8531172741451006,0.9280389182798537,-0.15110992442085913,-0.2426591501112213,0.6365470886230469,0.3334388732910156,0.9245003221956665,0.010345458984375,8,0.7706310242406451,1,0.1269538402557373,0.16654559969902039,8,11.767916679382324,116,0.13421249389648438
X_opencv_S101_R039,internal_opencv,1,0.5466147116687715,8.975204467773438,13.415275573730469,43.724505697523725,224.99707412719727,22.671107799574386,31.111475605834592,0.6296296296296297,0.92681884765625,0.7222222222222222,0.00981903076171875,2.017455939597385,3.924043149685634,0.9019867721470403,0.9840431245445642,0.9741796892776515,221.4367332458496,34.442859528690875,8.417211314412452,0.5873706936836243,0.8623462155979088,0.8701225123316884,-0.11065051894932254,-0.041173003031094946,0.6436080932617188,0.345794677734375,0.9872617191561986,0.00981903076171875,8,0.8140565564443211,1,0.11946936696767807,0.1533726006746292,6,11.779133796691895,78,0.1466522216796875
X_opencv_S101_R040,internal_opencv,2,0.4008592564768747,8.97000503540039,13.030387878417969,43.05761690754635,215.5220489501953,53.14365088496787,56.48058457721627,0.6296296296296297,0.9077301025390625,0.7222222222222222,0.00965118408203125,2.025823892652911,10.171279314863844,0.9043383175371317,0.9838148709445926,0.974630140316018,214.6304588317871,55.99244143150914,13.699346096477024,0.4214538335800171,0.7982843903128057,0.8839434173818127,-0.12576825495331478,-0.07903079463341489,0.6570854187011719,0.3307456970214844,2.933873003703694,0.00965118408203125,10,0.8378395836736265,1,0.13069641590118408,0.17276687920093536,7,11.75399112701416,53,0.1485595703125
X_opencv_S101_R041,internal_opencv,1,0.32320867476627574,7.839271545410156,11.150413513183594,38.81510944508641,230.70516204833984,4.478159131306939,14.229204038450273,0.6666666666666666,0.919036865234375,0.7222222222222222,0.00897979736328125,2.0242399906114543,1.2568073535592696,0.9144231512543379,0.9859128570609023,0.9727529535582196,226.6150894165039,18.75279822791501,4.613727134710233,0.487856388092041,0.8720399946902213,0.8349743680162491,-0.003795487305205514,0.0027694488445810794,0.6893768310546875,0.3462677001953125,1.0158214248082333,0.00897979736328125,10,0.8403276187846203,1,0.15557068586349487,0.19789069890975952,5,11.7752103805542,67,0.16158676147460938
X_opencv_S101_R042,internal_opencv,1,0.5198028635522265,10.213523864746094,15.932476043701172,49.089434215203504,227.0283088684082,15.808080113684726,30.032402108873292,0.6296296296296297,0.8967170715332031,0.8333333333333334,0.010105133056640625,2.032383210196644,2.8477781029316893,0.8921300768927053,0.9840487228920154,0.9807274651077789,221.26664352416992,34.027019024564275,7.189047076684883,0.6215519905090332,0.8593854812886713,0.932504955673517,-0.1930539624060772,-0.20384840694676676,0.6526756286621094,0.3169403076171875,3.05268787912619,0.010105133056640625,10,0.9419271913573938,1,0.1049785390496254,0.15684978663921356,7,11.641890525817871,106,0.12321090698242188
X_opencv_S101_R043,internal_opencv,1,0.4894555495947436,7.70050048828125,12.006843566894531,40.64971790298612,225.75274658203125,20.985773810303606,28.63896860605888,0.6296296296296297,0.9141998291015625,0.7222222222222222,0.009494781494140625,2.020468159056497,3.7210966207356955,0.9093509364740964,0.984851826480954,0.9731058785555787,222.33895874023438,32.781020607213314,8.08731922485595,0.5596539974212646,0.8623979722041222,0.8662470619191346,-0.06245492284733922,-0.06924305654387752,0.6781539916992188,0.31475830078125,0.5934091986461992,0.009494781494140625,8,0.9672908607850356,1,0.11590705811977386,0.16666436195373535,7,11.670310020446777,59,0.14365005493164062
X_opencv_S101_R044,internal_opencv,1,0.6534568380815008,11.17791748046875,19.899417877197266,57.37910320265827,215.7567481994629,45.98542478285093,53.239020600716266,0.6666666666666666,0.8971824645996094,0.8333333333333334,0.00981903076171875,2.0359609558939358,7.607659309076306,0.8768669047523696,0.9834618137301805,0.9802057824738628,212.4457130432129,54.77107722957207,11.954557888603397,0.7029712200164795,0.8033995802418512,0.9018760452303831,-0.15020478139533788,-0.12478977082863085,0.6514091491699219,0.36425018310546875,1.2835621202254983,0.00981903076171875,10,0.7520705600258447,1,0.16235196590423584,0.20113828778266907,3,11.764399528503418,57,0.16778182983398438
X_opencv_S101_R045,internal_opencv,2,0.491451956252369,11.600582122802734,20.151493072509766,57.736311665243726,228.0853614807129,13.357117131782275,24.25388196400861,0.6296296296296297,0.8804283142089844,0.7222222222222222,0.0099029541015625,2.028242660770143,1.8920737154961218,0.8781599159244833,0.9840209499291168,0.9843740447137537,221.4289093017578,30.91355836763295,5.917753111059445,0.5166594982147217,0.8468142072346865,0.9583072589246203,-0.2920187884438771,-0.22288250423906997,0.6535568237304688,0.3184814453125,1.099117905627499,0.0099029541015625,8,0.9064442910423093,1,0.09310044348239899,0.13972961902618408,9,11.649467468261719,85,0.11669921875
X_opencv_S101_R046,internal_opencv,2,0.39266197397733826,8.831993103027344,13.284469604492188,43.48874854368291,228.06723403930664,13.001504664283074,21.963152051196747,0.6296296296296297,0.9086685180664062,0.7222222222222222,0.00917816162109375,2.0231582943558823,2.1732514309996622,0.9037765506882541,0.9847187208581643,0.9764262825977513,223.8834457397461,26.73077620209753,6.2233709225461515,0.5587673783302307,0.8578498187078525,0.8847105668188474,-0.11020558687932458,-0.09553670596398545,0.6716651916503906,0.3285865783691406,1.727513379620078,0.00917816162109375,12,1.1095694309974198,1,0.12568646669387817,0.18047182261943817,6,11.66563606262207,76,0.13825607299804688
X_opencv_S101_R047,internal_opencv,2,0.40259481311821127,7.4547271728515625,11.30905532836914,39.243642025484434,226.12986373901367,20.19385025237858,24.639122607286392,0.6666666666666666,0.91790771484375,0.7222222222222222,0.009258270263671875,2.014492279421715,3.094027424666153,0.913689193112767,0.9849804451999857,0.972001185596528,223.5483283996582,29.226250795009246,7.337718824317806,0.47627341747283936,0.8636917623253051,0.8368669942328768,-0.004402361916559627,-0.009754229236968226,0.6698036193847656,0.3417320251464844,0.7500243253718054,0.009258270263671875,12,1.0659206124060268,1,0.14834266901016235,0.18765689432621002,8,11.796486854553223,58,0.15792083740234375
X_opencv_S101_R048,internal_opencv,2,0.5628760616030777,10.151386260986328,15.8685302734375,49.23449002052438,218.83472061157227,40.20410686125379,49.136006648565726,0.6666666666666666,0.8970947265625,0.8333333333333334,0.009845733642578125,2.0251951634616114,7.155694954323742,0.8924621067351679,0.9838930235700711,0.9782747139654716,215.39882278442383,50.748775917538815,11.452569023775276,0.6260603666305542,0.8091925121649282,0.9133296827829569,-0.14765912088495337,-0.17327385087848635,0.6888236999511719,0.3146018981933594,548.6189010835546,0.009845733642578125,12,1.1218169553202897,1,0.11086264252662659,0.16078171133995056,7,11.628725051879883,89,0.14796066284179688
X_opencv_S101_R049,internal_opencv,1,0.48448725614264937,8.688880920410156,11.311389923095703,39.33088458228499,217.3798065185547,49.858150722019325,54.795552848109224,0.6666666666666666,0.9226188659667969,0.9444444444444444,0.00890350341796875,2.017716748678839,9.716622917991097,0.9114568684082214,0.9847877098072826,0.9738050864435089,216.20032119750977,53.900305362217004,12.830095871568426,0.5224145650863647,0.8153540679855318,0.8624801430245278,-0.08296773859701667,-0.03565774234071106,0.6864356994628906,0.31429290771484375,1.7842673546418493,0.00890350341796875,12,0.8779509315770563,1,0.11062014102935791,0.1581847369670868,8,11.650270462036133,50,0.153594970703125
X_opencv_S101_R050,internal_opencv,2,0.40317253761326816,8.974925994873047,13.415283203125,43.72453572420452,224.97111129760742,22.67678220243974,29.416493213037015,0.6666666666666666,0.907440185546875,0.7222222222222222,0.010498046875,2.0281572905047476,3.834473770735718,0.9016974468406929,0.98226118255727,0.9743940521120583,221.4843406677246,33.89608883637575,8.503743083328814,0.4374714195728302,0.903090006181646,0.9129893771627757,-0.19778022464882983,-0.12792607295007064,0.5926666259765625,0.3033638000488281,0.943042336645825,0.010498046875,8,0.8458467732184515,1,0.1028791293501854,0.14919432997703552,10,11.762594223022461,69,0.10493087768554688
X_opencv_S101_R051,internal_opencv,2,0.33826095725373184,7.936481475830078,11.318649291992188,39.441666642627396,222.30569076538086,33.30123799577464,37.353484761092695,0.6666666666666666,0.91790771484375,0.7222222222222222,0.01009368896484375,2.0391726524096314,5.845081088634443,0.9106581653142858,0.9828740150101523,0.9718473918178223,220.3017120361328,40.21800775403597,10.306932839364968,0.5374850034713745,0.9198377288038483,0.8496741516885258,-0.06703736271641147,0.0018678880788447483,0.607025146484375,0.3333625793457031,0.9262755059055766,0.01009368896484375,8,0.8864548345737913,1,0.12020233273506165,0.15126565098762512,6,11.862527847290039,32,0.12800216674804688
X_opencv_S101_R052,internal_opencv,2,0.5291261898768745,9.998519897460938,15.295578002929688,47.71308644215001,213.23786163330078,56.77357559116226,60.18556522750511,0.6666666666666666,0.897003173828125,0.8333333333333334,0.0107269287109375,2.0401432300191282,10.586586845005524,0.8896086259167031,0.9812208017973673,0.9767497706718488,212.2108612060547,59.887527730031216,14.403980069118063,0.583590567111969,0.8772734575501502,0.9017101221580188,-0.16143937977502543,-0.11483923863132939,0.5795440673828125,0.3351593017578125,0.9411307683144949,0.0107269287109375,8,0.844477101527329,1,0.13331925868988037,0.16892705857753754,9,11.815912246704102,76,0.14360809326171875
X_opencv_S101_R053,internal_opencv,1,0.4862243087584223,8.557727813720703,12.018394470214844,40.513512384787774,230.50651931762695,5.06510156109246,21.138246363218585,0.6296296296296297,0.91400146484375,0.7222222222222222,0.009960174560546875,2.0236384600336965,2.1704288126661133,0.9065331954228981,0.9833307531198211,0.9722623821983734,224.87598037719727,24.54580431651277,6.2326871341083105,0.5823699235916138,0.9136155592338336,0.8861230233173436,-0.09925451113206152,-0.11208498521757404,0.6098136901855469,0.2816276550292969,0.8940722395911228,0.009960174560546875,8,0.8835856871176341,1,0.10438627004623413,0.15550875663757324,6,11.71501350402832,78,0.12288665771484375
X_opencv_S101_R054,internal_opencv,1,0.6489723002280414,10.194221496582031,20.18157958984375,57.74326694133367,225.23887252807617,20.273952403553945,29.42042814724146,0.5185185185185185,0.8974571228027344,0.8888888888888888,0.010807037353515625,2.036752464054701,3.076884139830052,0.8735389502648798,0.982002570938361,0.9811748167940825,219.52508163452148,35.86241822940459,7.656819434276433,0.711929440498352,0.8810878618369491,0.9585896594047709,-0.25259362983953204,-0.2484826954722078,0.5846290588378906,0.2651405334472656,0.8340055004504374,0.010807037353515625,8,0.8116046190329864,1,0.11265814304351807,0.1815212070941925,12,11.606531143188477,137,0.10540390014648438
X_opencv_S101_R055,internal_opencv,2,0.5019951455954612,11.632270812988281,20.0198974609375,57.494856238289316,215.63672256469727,46.077068855196224,51.300712913725654,0.6296296296296297,0.8802032470703125,0.7222222222222222,0.0104827880859375,2.0373198058949025,7.231253228268699,0.8756444122483233,0.9815634644537272,0.9805977786301653,212.7892303466797,53.772665685006736,11.912481209814128,0.5346959829330444,0.8409633691432238,0.9092696150105997,-0.16781620744917214,-0.1372208576423073,0.5934562683105469,0.3479576110839844,1.001383403992425,0.0104827880859375,8,0.7906670943505608,1,0.15520980954170227,0.19367220997810364,9,11.791990280151367,107,0.15274429321289062
X_opencv_S101_R056,internal_opencv,2,0.40791999717054744,8.869453430175781,13.0303955078125,43.057616370590154,215.49578857421875,53.14103845641151,56.194004918312224,0.6666666666666666,0.9077301025390625,0.7222222222222222,0.010158538818359375,2.035625307638162,10.157210797014969,0.9008187118658859,0.981845926322317,0.974496540251875,214.63079833984375,55.905579707367785,13.896434662053831,0.5380803942680359,0.8892235964052223,0.8859096411100501,-0.12476296950819532,-0.08709912923695085,0.5768470764160156,0.3407554626464844,1.0234648753177416,0.010158538818359375,8,0.8704040311860511,1,0.15920132398605347,0.2007284164428711,10,11.799416542053223,72,0.14795303344726562
X_opencv_S101_R057,internal_opencv,2,0.4031778855841064,7.849948883056641,11.302024841308594,39.04861303375549,230.66029357910156,4.5658893125112305,14.989842541311118,0.6666666666666666,0.91778564453125,0.6666666666666667,0.01003265380859375,2.029492628658314,1.3912283182413523,0.9102083426003135,0.9836060347456381,0.9713435826295289,226.53455352783203,19.222609715296333,5.0022811653674255,0.5452608466148376,0.8996791940659186,0.8713054872873408,-0.04140481174680444,-0.1159029787295417,0.6095428466796875,0.3301811218261719,1.103870120088984,0.01003265380859375,8,0.8846144821124086,1,0.09274004399776459,0.12604278326034546,7,11.806100845336914,61,0.11794281005859375
X_opencv_S101_R058,internal_opencv,1,0.566253083838226,9.368331909179688,15.951175689697266,49.11878870157245,226.99861526489258,15.827454803809726,26.907047768972426,0.6666666666666666,0.89654541015625,0.8333333333333334,0.01058197021484375,2.0372783383813555,3.0302546258786665,0.8892606881549827,0.9820547608718702,0.9770623639016365,221.61249923706055,32.16051021400132,7.627554792115459,0.6510785818099976,0.8794603103097539,0.8764539149354826,-0.06921858243690493,-0.10452669130320558,0.5918769836425781,0.31375885009765625,1.0701463900601673,0.01058197021484375,8,0.7991162588430968,1,0.12436115741729736,0.17039889097213745,9,11.733489990234375,87,0.13738632202148438
X_opencv_S101_R059,internal_opencv,1,0.5222867394357597,7.413551330566406,12.011280059814453,40.653743758476054,225.72203826904297,20.992951440050227,29.858106593794,0.3333333333333333,0.9317131042480469,0.9444444444444444,0.010066986083984375,2.0304174471188374,3.675044047617054,0.9059430300291107,0.982580358192346,0.9731876752543175,222.41051483154297,32.647729832526096,8.248301427726144,0.5875740647315979,0.8951126781480696,0.8802724998991527,-0.09784304452462078,-0.08997820575224469,0.6072311401367188,0.30890655517578125,1.0810707496858052,0.010066986083984375,8,0.9471373137809396,1,0.09703363478183746,0.14027497172355652,11,11.717399597167969,92,0.121917724609375
X_opencv_S101_R060,internal_opencv,2,0.3758114241379443,8.314414978027344,11.614875793457031,39.807594590233386,216.967041015625,50.448352170347405,53.6194921554327,0.6296296296296297,0.9143524169921875,0.7222222222222222,0.009662628173828125,2.0314152786816044,9.817230064378686,0.9084792916722136,0.9825956676094044,0.973081241446273,216.097412109375,53.36788008448072,13.428716482535991,0.4058381915092468,0.8715520110998216,0.8779954047880195,-0.09794661675673921,-0.08099613099876524,0.6154403686523438,0.3480682373046875,0.9783379132956668,0.009662628173828125,8,0.8760559952490234,1,0.11287723481655121,0.15090325474739075,3,11.730382919311523,109,0.14151382446289062
X_opencv_S101_R061,internal_opencv,1,0.4982593166621161,11.477893829345703,20.179954528808594,57.75786212809297,228.0605239868164,13.370165045671078,22.25188632333154,0.6666666666666666,0.880096435546875,0.6666666666666667,0.010894775390625,2.0390288054956973,1.9194211530226897,0.8737399353339763,0.9822418145173599,0.9830815642656778,221.82519912719727,29.446167472046856,6.0454443389122146,0.6745704412460327,0.8483576692384849,0.9547825126220518,-0.2347326288112579,-0.25187861962102487,0.5970001220703125,0.33294677734375,1.1911692659735464,0.010894775390625,8,0.8340707723458942,1,0.12213583290576935,0.16630050539970398,10,11.751607894897461,83,0.12394332885742188
X_opencv_S101_R062,internal_opencv,1,0.47119173044269536,9.022159576416016,13.45199203491211,43.71390320922044,227.99424362182617,13.074495684906834,22.746886147060295,0.6666666666666666,0.9073333740234375,0.6666666666666667,0.010135650634765625,2.0297753707562407,2.513936426982129,0.8994750373970574,0.9825548985758514,0.9739964782610466,223.56777572631836,27.3865872479503,6.9152354948363834,0.6156416535377502,0.8726155378174537,0.8858877384497196,-0.12854612295046708,-0.08386376734864387,0.6061592102050781,0.34055328369140625,0.8142601635686656,0.010135650634765625,8,0.8609948869518614,1,0.13975906372070312,0.17627666890621185,9,11.808685302734375,86,0.14605712890625
X_opencv_S101_R063,internal_opencv,1,0.4523468842824142,8.73220443725586,11.309059143066406,39.24364340492188,226.10432052612305,20.20056656775372,33.54895622182533,0.5555555555555556,0.91790771484375,0.9444444444444444,0.009876251220703125,2.029572544597689,4.6183886051928535,0.9101537789020107,0.9829790297687062,0.9718968576240206,221.66468811035156,35.851706573264664,9.134871323932193,0.552958607673645,0.8767601547454332,0.856758762082122,-0.02612238142522727,-0.06920107678421406,0.6088409423828125,0.35037994384765625,0.6969837140856019,0.009876251220703125,8,0.8165858581703889,1,0.1480586975812912,0.18453218042850494,5,11.804420471191406,87,0.15440750122070312
X_opencv_S101_R064,internal_opencv,1,0.6292863758849501,8.112865447998047,15.905387878417969,49.2747241639134,218.76971435546875,40.235429110329285,44.94395400636468,0.5185185185185185,0.9187545776367188,1.0,0.0107574462890625,2.0412548721729142,6.555997099255471,0.8890761939982983,0.9815668513145754,0.9764966901529737,216.50918197631836,46.9667549201548,11.388380657319505,0.6487457752227783,0.8354147815416075,0.8846257114345428,-0.13356687809705825,-0.07529617504359043,0.5727996826171875,0.3552665710449219,1.317898684778957,0.0107574462890625,8,0.8162023139217164,1,0.1723063886165619,0.20851784944534302,8,11.808748245239258,103,0.16608428955078125
X_opencv_S101_R065,internal_opencv,2,0.4420273550517053,10.004638671875,15.85055160522461,48.809288087651346,229.41880798339844,9.153803248438741,19.570700217693012,0.6296296296296297,0.896881103515625,0.7222222222222222,0.01025390625,2.0443151484846034,1.6276246363036688,0.8914846320609825,0.9824898016808323,0.9801288977638734,223.88461303710938,25.235971143582574,5.652172880422204,0.4781014919281006,0.8508337097588036,0.8929911622397839,-0.11767974158589245,-0.12096417541064586,0.6128463745117188,0.336029052734375,1.1423979376352524,0.01025390625,8,0.8467286012043881,1,0.11842584609985352,0.16237303614616394,6,11.721807479858398,94,0.13550949096679688
X_opencv_S101_R066,internal_opencv,1,0.3733894829073573,8.244766235351562,12.041210174560547,40.69619549332513,228.51954650878906,11.645375407673825,19.6322615329741,0.6666666666666666,0.9143257141113281,0.7222222222222222,0.009857177734375,2.03418765252869,2.0542682588962604,0.9068524583367735,0.9832793090985932,0.9730965757045231,224.74983978271484,24.34468023896525,6.220934304987345,0.5463573336601257,0.8538534477986338,0.8654430887870268,-0.11471533837493308,-0.02180376632272596,0.61248779296875,0.3289680480957031,1.0289192891365382,0.009857177734375,10,0.803647810369721,1,0.10997726023197174,0.15234412252902985,2,11.709585189819336,117,0.14500045776367188
X_opencv_S101_R067,internal_opencv,1,0.5675179399772622,11.0052490234375,19.581619262695312,56.93474067757759,221.5899772644043,30.216251034455645,36.18434795515221,0.6666666666666666,0.8833160400390625,0.7222222222222222,0.01045989990234375,2.0364185802797,4.1622564646753855,0.8762425155487056,0.9819415496185391,0.9812459585388615,217.38320541381836,41.61384144733147,8.908149064463634,0.7030866742134094,0.8339936479301855,0.8984983572988674,-0.15916415849091547,-0.10511027073237478,0.5926094055175781,0.3286857604980469,0.21981280792042573,0.01045989990234375,6,1.0113009235369237,1,0.14991141855716705,0.2068849503993988,6,11.65848159790039,82,0.15854644775390625
X_opencv_S101_R068,internal_opencv,1,0.5143809993878534,8.866596221923828,13.383106231689453,43.75882401004897,220.66590118408203,36.50375989373752,43.78274185951367,0.6666666666666666,0.907470703125,0.8888888888888888,0.0106658935546875,2.0289719389800682,6.736743663617638,0.9002559798618818,0.9822067350228136,0.9751418716938991,217.82027053833008,45.95178660867658,11.285027960915823,0.5906400680541992,0.8350874907852677,0.8956509268028237,-0.12098069806150491,-0.12835482004471754,0.594879150390625,0.3404960632324219,0.7068217385754376,0.0106658935546875,8,0.8025181908610249,1,0.1305253654718399,0.178048774600029,4,11.725683212280273,95,0.13155364990234375
X_opencv_S101_R069,internal_opencv,1,0.49646906892979625,7.28839111328125,10.868091583251953,38.24661747250719,217.8013916015625,48.96068060636957,52.06777626882725,0.4444444444444444,0.9453239440917969,0.8888888888888888,0.009490966796875,2.0282186299147558,9.300057036237522,0.9117043179017299,0.9831891479530822,0.9726152240333166,217.0155372619629,51.691782162716144,12.805047083223121,0.49495142698287964,0.8086728611615803,0.8549320722233993,-0.04072716596788939,-0.04568900403944898,0.6144828796386719,0.347686767578125,0.5780136913403293,0.009490966796875,12,0.8638282208636053,1,0.15586096048355103,0.201094850897789,4,11.751486778259277,49,0.15847396850585938
X_opencv_S101_R070,internal_opencv,2,0.3323844108095905,7.720588684082031,11.023857116699219,38.77518755955799,228.85274505615234,10.909504430943601,19.164284875331973,0.6666666666666666,0.9204559326171875,0.7222222222222222,0.009532928466796875,2.0442147294600734,1.9567432246299372,0.9151677674414622,0.9841917622251828,0.9724936821469432,225.2400245666504,23.55627556821402,5.868388431165867,0.35891157388687134,0.8598719184124648,0.8619753584984757,-0.10039919993449764,-0.020047357281468225,0.6493148803710938,0.31931304931640625,0.8159223885535253,0.009532928466796875,18,0.9328191383965081,1,0.14482033252716064,0.19951288402080536,6,11.691566467285156,61,0.15828323364257812
X_opencv_S101_R071,internal_opencv,2,0.42717417030752847,9.507713317871094,15.016555786132812,47.46493489418753,224.0833396911621,24.873968383082463,31.323256052329867,0.6666666666666666,0.9013404846191406,0.7222222222222222,0.010284423828125,2.0349548568392675,3.6382830765598158,0.8940171234670201,0.9822029100657264,0.9779237900329831,220.4716911315918,35.93218094552587,8.321847883850404,0.5929659008979797,0.8310211084127261,0.8795073611121653,-0.08982155672335335,-0.09490132444711796,0.6214790344238281,0.3161773681640625,0.2947210965365727,0.010284423828125,10,1.047646842214873,1,0.1274063140153885,0.17511166632175446,9,11.69422721862793,87,0.15847015380859375
