image_id,canny_edge_density,multiscale_lab_residual_entropy,jpeg_bytes_per_pixel_q90,hasler_susstrunk_colourfulness,global_luminance_cv,horizontal_mirror_similarity
X_opencv_S100_R061,0.009975433349609375,2.991932339978578,0.05527496337890625,47.586306223532226,0.1220378692311462,0.9506373685948989
X_opencv_S100_R062,0.009700775146484375,3.0596353385208035,0.05503082275390625,36.3956308393112,0.10712666831012274,0.962964495490579
X_opencv_S100_R063,0.00884246826171875,3.223199636381888,0.055385589599609375,25.716538885159224,0.1409809033855424,0.9667873008578431
X_opencv_S100_R064,0.009735107421875,3.544097564716634,0.059539794921875,18.458022885332642,0.2186255168909868,0.9243618834252451
X_opencv_S100_R065,0.00984954833984375,2.848027067617278,0.050708770751953125,43.008544353695136,0.09542446692507676,0.9599512736002604
X_opencv_S100_R066,0.009159088134765625,2.980723411339486,0.051776885986328125,33.47956989837155,0.09697023360840958,0.956357619341682
X_opencv_S100_R067,0.010150909423828125,3.326060385681012,0.05725860595703125,33.04972535601026,0.1847956596936271,0.9194716509650736
X_opencv_S100_R068,0.00948333740234375,3.3806572695873442,0.057720184326171875,18.728396761529112,0.19842591530196094,0.9165154550589767
X_opencv_S100_R069,0.0089263916015625,3.4526826313335826,0.05652618408203125,6.801383483659847,0.24113722855056918,0.9177204206878063
X_opencv_S100_R070,0.008777618408203125,2.930757085145009,0.04871368408203125,32.336436298925086,0.09280146614503064,0.9632572847254136
X_opencv_S100_R071,0.009693145751953125,3.180886826302296,0.056606292724609375,30.314285900629855,0.1587578189793446,0.9206563612994025
X_opencv_S100_R072,0.008758544921875,3.2657771777304174,0.054958343505859375,18.759892551502446,0.17895907341193654,0.9255563174977022
X_opencv_S100_R073,0.009548187255859375,3.6719483023552604,0.058734893798828125,7.815835784412377,0.31228270661375657,0.8472354963714002
X_opencv_S100_R074,0.008563995361328125,3.118605036356387,0.055301666259765625,35.47024444484995,0.1228396334375225,0.9383108999214921
X_opencv_S100_R075,0.01025390625,3.625375854999141,0.062713623046875,19.812055898208573,0.2129858202765935,0.9598559211282169
X_opencv_S100_R076,0.00946807861328125,3.716035412225203,0.061580657958984375,7.617363905352747,0.24391450212505306,0.9812743243049172
X_opencv_S100_R077,0.010845184326171875,3.125795839313016,0.06269073486328125,48.81909922347819,0.12398511492985945,0.9581316480449602
X_opencv_S100_R078,0.0098419189453125,3.2740932081057506,0.06235504150390625,34.86008356486733,0.1164151744779034,0.9821434469784007
X_opencv_S100_R079,0.009296417236328125,3.4119870227233022,0.06055450439453125,24.239923711711565,0.14832909343162706,0.9855397542317709
X_opencv_S100_R080,0.009029388427734375,3.6780970075099315,0.05834197998046875,7.497231714311919,0.2367419678261674,0.9750841926125919
X_opencv_S100_R081,0.0104522705078125,2.9936043874300955,0.05496978759765625,43.063965992931365,0.09566598717710349,0.9748057645909927
X_opencv_S100_R082,0.0096435546875,3.1818358615449913,0.056598663330078125,34.13756227930977,0.09913598545987588,0.9842808742149204
X_opencv_S100_R083,0.0105743408203125,3.553403563289205,0.06487655639648438,32.83503883933884,0.19487283461499047,0.9346329932119333
X_opencv_S100_R084,0.009670257568359375,3.698986155796391,0.06139373779296875,17.60371325322415,0.20426875584388426,0.9673602833467372
X_opencv_S100_R085,0.00983428955078125,2.9309482566239495,0.0531158447265625,39.667975668185385,0.08004237434419081,0.9711399452359069
X_opencv_S100_R086,0.00962066650390625,3.0621614373157744,0.05371856689453125,32.35180783863365,0.09308853044857353,0.984971768248315
X_opencv_S100_R087,0.0098876953125,3.422989792628998,0.060749053955078125,30.354943922596924,0.15959720715724202,0.9375125959807751
X_opencv_S100_R088,0.009250640869140625,3.5607514409647774,0.05953216552734375,17.748176274411957,0.18527847970530772,0.9465715894512101
X_opencv_S100_R089,0.010040283203125,3.8405030953428616,0.062465667724609375,7.621247835792109,0.3106526815668431,0.8735911051432291
X_opencv_S100_R090,0.010433197021484375,3.4043051407649023,0.058574676513671875,41.677880261344754,0.14677832639646016,0.9236050474877451
X_opencv_S100_R091,0.009525299072265625,3.3511405927897226,0.05753326416015625,28.394234837714297,0.14107789541451754,0.9278927672143076
X_opencv_S100_R092,0.0093536376953125,3.4516654908786224,0.058696746826171875,18.08095275540682,0.17698547766395115,0.9349831375421263
X_opencv_S100_R093,0.01020050048828125,3.780313338195391,0.062591552734375,7.806752491456854,0.28075946497886894,0.8643847895603554
X_opencv_S100_R094,0.00939178466796875,3.2719518847428235,0.05754852294921875,35.942255752632704,0.10894137064144892,0.9643758138020834
X_opencv_S100_R095,0.009052276611328125,3.181845259724283,0.055171966552734375,26.756056083858496,0.1296691807334061,0.9488998413085937
X_opencv_S100_R096,0.010227203369140625,3.6703513121557574,0.061370849609375,20.24419067227355,0.23541416392473002,0.8770789950501685
X_opencv_S100_R097,0.008941650390625,3.5280600664029076,0.059017181396484375,7.72045075383853,0.2553786762068576,0.8859061746036305
X_opencv_S100_R098,0.00881195068359375,2.968793293438086,0.0550079345703125,34.993245869407055,0.08920950332144409,0.9652903238932292
X_opencv_S100_R099,0.00963592529296875,3.4063502664249654,0.0594940185546875,34.48159529936919,0.14242933297514787,0.9247420067880667
